Year,Day,Hour,Wind #,WIND Bt,WIND Bx_gse,WIND By_gse,WIND Bz_gse
2020,22,21,56,4.5,-0.8,-2.0,-3.1
2020,22,22,59,4.2,0.1,-2.9,-2.2
2020,22,23,61,4.4,0.1,2.1,-3.7
2020,23,0,60,5.7,0.1,-1.4,-4.6
2020,23,1,58,6.3,-0.1,-5.9,-0.8
2020,23,2,63,5.2,-0.1,-5.0,-0.5
2020,23,3,59,4.5,1.0,-3.9,1.5
2020,23,4,56,4.5,3.5,-2.3,1.2
2020,23,5,60,5.0,3.9,-0.3,2.8
2020,23,6,58,4.6,4.3,-0.0,1.5
2020,23,7,60,4.4,3.8,0.2,1.9
2020,23,8,61,4.4,0.3,-4.0,0.6
2020,23,9,60,4.3,-0.4,-4.0,1.2
2020,23,10,59,4.2,-0.8,-3.9,0.4
2020,23,11,57,3.9,1.5,-3.1,1.1
2020,23,12,60,3.8,2.9,-1.9,1.1
2020,23,13,62,3.5,2.1,-2.5,0.6
2020,23,14,59,3.3,1.8,-2.4,-0.9
2020,23,15,58,3.4,2.2,-2.4,0.1
2020,23,16,60,3.0,2.5,-1.3,0.0
2020,23,17,61,3.5,1.7,-2.7,-1.0
2020,23,18,64,3.1,0.2,-2.2,-1.6
2020,23,19,60,3.2,-0.4,-2.6,-1.6
2020,23,20,58,3.5,-0.1,-3.1,-1.4
2020,23,21,59,3.9,1.0,-3.4,-1.4
2020,23,22,59,3.3,1.5,-2.9,-0.4
2020,23,23,59,3.6,1.6,-3.0,-0.8
2020,24,0,59,3.6,2.9,-1.9,0.7
2020,24,1,60,3.3,2.8,-1.5,0.6
2020,24,2,59,3.5,1.3,-3.2,-0.5
2020,24,3,58,3.4,1.7,-2.5,-1.4
2020,24,4,61,3.8,1.9,-3.2,-0.9
2020,24,5,60,4.1,1.5,-3.8,0.2
2020,24,6,62,3.8,0.6,-3.5,0.8
2020,24,7,61,3.2,-0.5,-3.0,0.7
2020,24,8,60,3.2,-0.1,-3.1,0.3
2020,24,9,61,3.2,0.7,-3.0,0.2
2020,24,10,60,3.5,-0.1,-3.4,0.5
2020,24,11,59,3.5,-0.3,-3.4,-0.2
2020,24,12,60,3.1,-0.6,-2.3,-0.6
2020,24,13,61,3.2,-1.8,-2.4,-0.1
2020,24,14,58,2.8,-1.1,-2.3,1.0
2020,24,15,62,2.5,-1.0,0.4,0.8
2020,24,16,59,3.3,-1.9,-1.4,-0.3
2020,24,17,59,3.6,-1.4,-2.8,0.6
2020,24,18,59,3.5,-2.2,-1.8,1.1
2020,24,19,58,3.4,-3.1,1.2,-0.0
2020,24,20,59,3.7,-3.4,1.3,0.3
2020,24,21,58,3.9,-3.2,2.1,0.2
2020,24,22,60,3.8,-3.1,2.0,0.7
2020,24,23,62,3.0,-1.8,2.1,-0.9
2020,25,0,59,2.8,-1.1,2.0,-1.5
2020,25,1,59,2.9,0.1,1.6,-2.3
2020,25,2,61,2.8,-0.2,1.5,-2.3
2020,25,3,61,3.2,-0.1,1.3,-2.7
2020,25,4,63,3.2,-1.3,-0.9,-2.7
2020,25,5,58,5.2,-3.9,-2.6,-1.5
2020,25,6,59,5.0,-2.2,-4.1,0.3
2020,25,7,59,4.7,-1.9,-3.1,2.5
2020,25,8,59,5.5,-3.1,-4.4,0.6
2020,25,9,60,5.3,-3.0,-4.3,0.5
2020,25,10,58,4.5,-1.6,-2.9,2.2
2020,25,11,58,4.0,-2.7,-1.1,1.9
2020,25,12,63,3.9,-2.9,2.4,0.8
2020,25,13,58,3.6,-2.4,2.0,-1.4
2020,25,14,60,2.8,-1.6,-1.8,0.1
2020,25,15,61,3.5,-1.9,-1.6,2.2
2020,25,16,61,2.5,-0.2,1.9,1.0
2020,25,17,61,3.2,-0.3,2.3,1.2
2020,25,18,63,4.5,-1.3,4.1,-0.1
2020,25,19,58,5.6,-0.7,4.7,2.6
2020,25,20,59,5.3,-2.6,2.2,3.6
2020,25,21,56,3.7,-2.9,-0.4,1.7
2020,25,22,61,4.2,-3.7,1.4,0.9
2020,25,23,60,4.3,-3.5,2.2,0.4
2020,26,0,61,4.1,-3.4,1.3,-1.2
2020,26,1,63,3.5,-1.5,-1.0,-1.2
2020,26,2,59,2.9,-2.0,-1.3,-0.6
2020,26,3,61,2.1,-0.3,0.4,-0.9
2020,26,4,59,1.6,-0.0,1.3,-0.7
2020,26,5,59,2.1,-1.0,1.0,0.5
2020,26,6,57,3.2,-2.4,1.5,1.5
2020,26,7,61,3.6,-2.5,1.7,1.6
2020,26,8,57,3.5,-2.7,2.0,-0.0
2020,26,9,62,3.3,-2.9,0.8,-0.8
2020,26,10,60,3.4,-2.8,0.8,-1.1
2020,26,11,59,3.8,-3.0,2.1,-0.4
2020,26,12,61,3.6,-2.7,2.1,-0.6
2020,26,13,62,3.6,-1.6,1.4,-2.3
2020,26,14,61,4.0,-2.2,-1.2,-2.7
2020,26,15,60,4.2,-2.3,1.6,-2.3
2020,26,16,62,4.1,-1.2,0.9,-2.8
2020,26,17,62,2.5,-0.2,-0.9,-0.2
2020,26,18,62,2.0,-0.6,0.5,0.1
2020,26,19,60,1.3,0.1,0.4,1.0
2020,26,20,58,1.7,-0.2,0.8,-0.4
2020,26,21,58,1.3,0.4,-0.1,0.4
2020,26,22,58,0.9,0.2,0.3,0.3
2020,26,23,63,1.4,0.9,0.4,0.1
2020,27,0,60,1.9,1.8,0.1,-0.2
2020,27,1,60,0.7,0.3,-0.4,0.1
2020,27,2,61,1.0,0.2,-0.3,0.1
2020,27,3,60,2.0,0.7,0.9,0.6
2020,27,4,60,3.7,-2.0,2.2,-1.9
2020,27,5,60,4.2,-2.2,2.9,-1.9
2020,27,6,61,3.3,0.7,-1.2,-0.6
2020,27,7,61,1.9,0.9,-0.3,1.0
2020,27,8,59,3.1,2.2,-1.6,1.3
2020,27,9,60,3.5,2.4,-2.3,1.1
2020,27,10,61,4.3,2.5,-3.4,-0.4
2020,27,11,59,4.3,3.2,-2.7,0.6
2020,27,12,59,4.0,1.9,-3.2,-0.6
2020,27,13,60,4.1,3.4,-2.2,0.4
2020,27,14,59,3.9,3.3,-1.5,0.7
2020,27,15,59,3.5,2.9,-1.2,1.4
2020,27,16,59,3.5,3.1,-1.2,1.0
2020,27,17,60,3.6,3.3,-0.8,1.0
2020,27,18,61,3.7,3.2,-0.8,1.5
2020,27,19,61,3.7,3.3,-0.7,1.4
2020,27,20,58,3.8,3.3,-0.6,1.7
2020,27,21,60,3.9,3.2,-1.8,1.2
2020,27,22,64,4.0,2.6,-2.8,-0.0
2020,27,23,58,4.0,1.6,-3.1,-1.5
2020,28,0,60,3.9,2.9,-1.7,1.3
2020,28,1,62,3.7,0.5,-3.4,-0.5
2020,28,2,61,3.3,0.5,-2.8,-1.3
2020,28,3,58,3.5,-1.2,-1.7,-2.8
2020,28,4,61,3.2,-1.1,-1.8,-2.3
2020,28,5,58,3.7,-0.3,-1.3,-3.4
2020,28,6,61,3.2,-0.0,-0.8,-2.9
2020,28,7,60,2.0,0.2,-0.6,-1.6
2020,28,8,59,2.0,0.7,-0.9,-0.5
2020,28,9,58,2.9,1.9,-1.7,1.4
2020,28,10,63,3.3,2.4,-1.5,1.7
2020,28,11,59,4.8,3.2,-1.6,3.1
2020,28,12,61,4.1,2.6,-0.8,3.0
2020,28,13,60,3.2,2.1,-0.9,1.3
2020,28,14,61,3.5,1.1,-0.3,0.2
2020,28,15,60,2.8,-0.7,0.1,-1.7
2020,28,16,59,3.0,0.9,-2.5,-1.2
2020,28,17,58,3.6,1.0,-3.1,-0.5
2020,28,18,63,3.8,2.9,-1.7,1.3
2020,28,19,61,5.0,3.0,-2.3,1.3
2020,28,20,67,6.4,2.0,-4.9,-1.2
2020,28,21,58,7.5,4.4,-4.4,3.1
2020,28,22,63,8.0,4.0,-5.6,-1.4
2020,28,23,57,7.3,-2.5,-2.8,-5.6
2020,29,0,66,5.7,-2.6,-2.5,-1.5
2020,29,1,60,6.5,-2.3,-4.6,-3.2
2020,29,2,64,6.9,-0.9,-4.7,-3.9
2020,29,3,58,7.4,1.1,-0.7,-0.2
2020,29,4,67,3.9,0.7,0.6,0.8
2020,29,5,59,3.8,0.6,-0.5,-1.8
2020,29,6,63,4.5,3.3,-0.5,1.5
2020,29,7,62,5.3,1.1,-4.1,-2.1
2020,29,8,59,4.3,1.4,-3.7,-0.6
2020,29,9,56,5.2,2.9,-4.1,-0.0
2020,29,10,59,6.5,4.2,-4.7,0.1
2020,29,11,59,6.5,4.9,-3.9,1.0
2020,29,12,60,5.9,4.9,-3.1,-0.5
2020,29,13,59,5.6,4.5,-3.2,-0.2
2020,29,14,61,5.2,4.8,-2.0,-0.2
2020,29,15,58,4.9,3.9,-2.8,-0.5
2020,29,16,62,5.1,3.6,-3.0,-0.9
2020,29,17,57,5.0,4.2,-1.9,0.9
2020,29,18,56,5.3,4.3,-2.7,-0.9
2020,29,19,58,6.4,4.6,-3.9,1.5
2020,29,20,64,6.7,5.6,-3.3,1.2
2020,29,21,56,7.2,6.1,-3.2,2.0
2020,29,22,71,6.4,2.4,-4.6,-0.3
2020,29,23,57,4.4,0.7,-1.8,-0.6
2020,30,0,59,4.0,3.3,-0.3,-0.4
2020,30,1,60,4.9,1.3,-2.5,0.2
2020,30,2,62,3.9,2.8,-0.9,-0.1
2020,30,3,61,4.2,3.4,-1.0,0.5
2020,30,4,61,5.6,-1.1,-2.9,-1.9
2020,30,5,59,6.1,-5.3,-0.7,-2.8
2020,30,6,59,5.6,-4.6,0.2,-3.0
2020,30,7,60,3.7,-1.2,-2.0,-2.1
2020,30,8,60,4.5,1.5,-3.2,-1.3
2020,30,9,60,4.7,1.9,-2.9,-2.4
2020,30,10,59,4.6,0.7,-3.9,-0.6
2020,30,11,61,4.7,1.0,-1.0,-3.9
2020,30,12,64,3.8,-0.0,-1.2,-2.4
2020,30,13,56,4.7,2.0,-1.8,0.3
2020,30,14,29,5.1,4.3,1.0,-0.8
2020,30,15,44,5.9,-1.9,-0.2,-3.8
2020,30,16,66,6.5,-2.7,-0.3,-4.2
2020,30,17,57,6.8,-2.5,-3.8,-3.0
2020,30,18,59,5.4,0.8,-4.3,-2.7
2020,30,19,58,6.3,4.4,-0.1,3.2
2020,30,20,61,7.0,5.6,-3.6,-0.6
2020,30,21,57,6.9,1.7,-4.9,-3.9
2020,30,22,60,6.3,4.7,-3.8,-0.7
2020,30,23,65,6.1,3.9,-3.8,-1.0
2020,31,0,63,7.3,2.5,-6.6,-1.2
2020,31,1,57,7.2,3.3,-6.0,-1.4
2020,31,2,63,6.8,1.7,-5.5,-1.4
2020,31,3,66,6.5,-0.8,-4.5,-2.7
2020,31,4,58,5.9,4.1,-2.7,0.8
2020,31,5,59,5.7,4.6,-2.5,-0.7
2020,31,6,59,6.4,4.5,-3.8,-1.3
2020,31,7,61,5.7,4.0,-3.8,0.2
2020,31,8,60,5.5,5.0,-2.0,0.3
2020,31,9,59,4.7,4.5,-0.9,-0.5
2020,31,10,59,4.2,-1.6,-1.4,-0.8
2020,31,11,63,3.6,2.9,-1.6,0.1
2020,31,12,57,3.7,2.9,-1.6,0.0
2020,31,13,62,4.3,4.0,-1.3,0.7
2020,31,14,58,4.1,3.4,-2.1,0.5
2020,31,15,63,4.6,4.5,-0.1,0.7
2020,31,16,63,4.4,3.0,2.6,-0.6
2020,31,17,54,5.0,4.9,-0.1,-0.4
2020,31,18,60,4.6,4.1,1.4,-1.1
2020,31,19,59,4.6,4.5,0.6,-0.2
2020,31,20,62,4.1,2.6,2.8,-0.1
2020,31,21,55,3.7,1.8,2.7,-0.3
2020,31,22,60,4.2,3.9,0.9,-0.2
2020,31,23,58,4.3,4.1,-0.7,0.3
2020,32,0,61,3.9,3.1,-1.9,1.2
2020,32,1,59,3.8,3.7,-0.7,0.7
2020,32,2,59,3.6,3.2,-1.7,0.2
2020,32,3,53,3.4,3.3,0.1,0.3
2020,32,4,59,3.4,3.3,-0.2,-0.3
2020,32,5,59,3.5,3.4,0.2,-0.1
2020,32,6,64,3.9,3.8,0.1,0.3
2020,32,7,60,4.3,4.0,0.8,1.1
2020,32,8,62,2.7,2.1,-0.5,-0.0
2020,32,9,59,2.4,-0.4,1.7,0.4
2020,32,10,62,3.0,-1.9,0.4,0.3
2020,32,11,58,2.7,-2.0,-0.7,0.5
2020,32,12,58,3.2,-0.1,-1.7,0.2
2020,32,13,58,5.0,-2.2,-2.5,-2.1
2020,32,14,55,4.8,-2.0,-2.8,-0.9
2020,32,15,58,4.8,0.5,2.6,-2.2
2020,32,16,66,5.2,0.5,-1.1,-1.3
2020,32,17,61,5.8,-4.0,-3.4,-1.7
2020,32,18,59,5.2,0.5,-3.7,2.0
2020,32,19,61,5.3,2.0,-1.7,2.8
2020,32,20,61,4.9,2.9,-2.5,-1.1
2020,32,21,59,5.8,2.3,-4.9,0.3
2020,32,22,60,4.9,0.3,-4.4,1.6
2020,32,23,62,4.7,-0.9,-3.3,0.1
2020,33,0,60,4.2,-1.9,-3.0,1.5
2020,33,1,60,3.5,-2.2,-2.1,1.2
2020,33,2,62,3.6,-3.0,-1.8,-0.0
2020,33,3,59,4.0,-3.0,-2.1,0.0
2020,33,4,60,4.6,-4.3,-1.4,-0.8
2020,33,5,60,5.2,-4.7,-1.4,-1.4
2020,33,6,55,4.1,0.0,-1.2,1.2
2020,33,7,65,3.6,2.8,0.4,0.8
2020,33,8,58,4.3,4.2,0.1,0.6
2020,33,9,59,3.9,-1.4,-2.1,2.2
2020,33,10,59,3.1,-1.1,-1.8,0.7
2020,33,11,60,3.0,1.6,-0.2,0.6
2020,33,12,58,3.4,2.7,-1.4,1.2
2020,33,13,59,2.7,1.0,-0.5,-0.5
2020,33,14,59,2.2,1.9,-0.7,0.1
2020,33,15,60,2.1,0.5,-1.4,-0.6
2020,33,16,60,2.6,0.5,-1.9,-0.0
2020,33,17,61,3.8,-1.9,-1.5,-2.4
2020,33,18,58,4.0,-0.4,-2.0,-2.5
2020,33,19,57,4.6,3.3,-2.4,0.1
2020,33,20,58,5.0,3.3,-3.5,0.7
2020,33,21,64,4.9,1.5,-3.7,0.1
2020,33,22,55,4.8,0.6,-3.9,-2.5
2020,33,23,58,4.5,0.8,-3.7,0.4
2020,34,0,62,4.2,3.2,-0.1,2.5
2020,34,1,62,4.4,3.4,0.1,2.6
2020,34,2,61,4.0,0.5,-2.8,1.6
2020,34,3,60,3.8,-1.4,-3.1,-0.3
2020,34,4,60,3.4,-0.2,-1.7,-2.6
2020,34,5,60,3.1,-2.0,0.2,-2.0
2020,34,6,60,3.2,-2.3,-0.1,-1.9
2020,34,7,60,2.9,-1.6,-1.6,-1.2
2020,34,8,60,2.5,-1.4,1.1,-1.3
2020,34,9,60,2.4,0.2,-2.3,-0.1
2020,34,10,59,3.1,0.2,-3.0,0.5
2020,34,11,60,3.4,0.9,-3.2,0.3
2020,34,12,59,3.5,1.5,-3.1,-0.5
2020,34,13,59,3.9,2.9,-2.3,0.5
2020,34,14,59,4.3,3.9,-1.5,0.4
2020,34,15,60,3.8,3.0,-2.1,0.3
2020,34,16,59,3.6,2.6,-2.3,0.4
2020,34,17,59,3.6,2.8,-2.0,0.5
2020,34,18,58,3.9,3.8,-0.5,0.9
2020,34,19,61,3.9,3.8,-0.3,0.9
2020,34,20,63,3.9,3.7,0.4,1.1
2020,34,21,58,2.9,2.6,0.4,1.0
2020,34,22,59,3.4,2.3,1.5,1.4
2020,34,23,62,3.8,3.2,0.3,1.8
2020,35,0,59,3.2,2.1,-1.6,0.2
2020,35,1,62,3.6,0.3,-3.0,-1.4
2020,35,2,59,4.6,-1.7,-3.7,-1.7
2020,35,3,61,4.6,-0.7,-2.7,-1.3
2020,35,4,57,4.1,1.8,-1.2,3.1
2020,35,5,60,4.0,-0.2,-3.0,1.5
2020,35,6,60,4.4,-2.6,-3.2,-0.2
2020,35,7,61,4.6,-3.1,-1.7,-2.2
2020,35,8,59,4.1,-2.8,-1.6,-2.5
2020,35,9,60,4.3,-3.7,-0.9,-1.8
2020,35,10,60,4.8,-4.1,0.4,-2.3
2020,35,11,60,4.7,-3.7,1.9,-2.3
2020,35,12,60,4.9,-3.5,2.3,-2.5
2020,35,13,61,4.9,-3.2,2.9,-2.4
2020,35,14,60,4.4,-2.6,1.3,-3.0
2020,35,15,60,4.9,1.3,-3.7,1.2
2020,35,16,61,5.2,3.4,-3.4,1.5
2020,35,17,60,4.5,3.3,-2.1,-1.4
2020,35,18,59,4.3,0.8,2.3,-2.6
2020,35,19,65,6.1,-2.6,-5.2,-0.4
2020,35,20,58,5.8,-1.8,-5.3,0.1
2020,35,21,59,6.2,-1.9,-5.7,-1.0
2020,35,22,56,6.0,-1.2,-5.2,-0.9
2020,35,23,61,5.8,0.5,-5.4,1.3
2020,36,0,58,4.5,-0.6,-3.9,-0.3
2020,36,1,60,2.7,1.7,-1.6,0.0
2020,36,2,65,4.1,1.0,-1.9,-0.1
2020,36,3,60,5.6,2.7,-2.7,3.1
2020,36,4,57,6.4,3.1,-4.0,-2.3
2020,36,5,63,5.6,1.1,-3.9,-1.0
2020,36,6,60,5.2,1.0,-3.9,1.5
2020,36,7,59,4.7,3.1,-2.0,-2.2
2020,36,8,65,4.5,1.7,0.3,-3.0
2020,36,9,53,4.2,1.6,-0.2,-3.0
2020,36,10,61,4.3,3.1,-2.0,-0.4
2020,36,11,60,4.8,3.2,-1.9,-1.2
2020,36,12,60,4.6,3.7,-1.6,0.8
2020,36,13,60,4.6,3.2,-2.9,0.3
2020,36,14,62,4.5,3.1,-2.9,0.6
2020,36,15,61,4.7,3.0,-3.0,1.0
2020,36,16,54,4.6,2.0,-2.5,0.2
2020,36,17,59,4.8,4.6,-0.0,0.9
2020,36,18,60,4.9,4.6,-0.9,0.7
2020,36,19,65,4.9,3.7,-3.0,-0.2
2020,36,20,54,4.9,4.4,-1.7,0.6
2020,36,21,62,4.8,4.5,-0.4,0.6
2020,36,22,58,4.5,3.2,-1.1,-1.5
2020,36,23,61,4.5,3.3,-1.1,-2.1
2020,37,0,62,4.8,3.8,0.0,-2.7
2020,37,1,60,5.1,4.0,-2.5,1.6
2020,37,2,62,6.5,3.8,-4.1,3.0
2020,37,3,61,7.7,5.1,-0.1,3.1
2020,37,4,66,8.9,5.6,-6.1,1.8
2020,37,5,65,7.8,0.8,-4.1,-3.9
2020,37,6,60,9.1,0.2,-5.5,-6.9
2020,37,7,59,8.0,4.1,-5.5,-0.3
2020,37,8,65,9.5,4.9,-2.8,3.8
2020,37,9,63,8.4,4.4,0.1,3.6
2020,37,10,60,6.1,1.2,-0.4,4.5
2020,37,11,55,6.4,-1.5,-1.8,-0.9
2020,37,12,65,8.0,3.3,-2.6,2.2
2020,37,13,63,6.9,1.7,-0.9,3.0
2020,37,14,59,7.4,2.4,-1.9,1.5
2020,37,15,61,8.4,5.9,-4.3,2.4
2020,37,16,62,8.4,5.3,-5.8,2.5
2020,37,17,62,8.1,4.1,-4.5,2.2
2020,37,18,61,8.1,5.0,-2.4,0.9
2020,37,19,63,7.1,1.4,-1.5,-4.9
2020,37,20,60,7.8,5.2,-3.1,0.7
2020,37,21,59,7.6,6.0,-2.0,2.8
2020,37,22,58,8.0,5.3,-4.2,0.2
2020,37,23,66,8.4,6.4,-2.1,1.0
2020,38,0,59,7.2,4.7,1.5,3.2
2020,38,1,61,8.1,2.9,-6.5,-0.2
2020,38,2,63,4.9,1.8,0.2,-1.7
2020,38,3,61,3.7,2.4,1.2,0.1
2020,38,4,57,3.9,2.7,0.5,2.0
2020,38,5,60,3.8,3.4,-0.9,0.8
2020,38,6,61,3.2,2.1,-0.6,0.4
2020,38,7,58,3.1,0.5,-2.2,0.7
2020,38,8,61,3.3,1.3,-1.8,0.9
2020,38,9,58,3.5,1.8,-2.1,0.7
2020,38,10,61,3.4,-0.0,-2.7,0.0
2020,38,11,59,2.7,1.0,-0.8,-0.9
2020,38,12,59,3.3,2.2,0.4,-2.1
2020,38,13,60,3.4,1.2,-0.8,-2.5
2020,38,14,60,3.7,2.6,0.4,-2.1
2020,38,15,58,3.0,1.9,-1.6,-0.8
2020,38,16,59,3.5,3.1,-1.2,-0.6
2020,38,17,60,3.6,3.5,0.1,-0.3
2020,38,18,61,3.7,2.8,-1.7,0.5
2020,38,19,60,4.0,0.6,-2.2,-0.9
2020,38,20,61,4.2,-0.8,-3.2,-1.9
2020,38,21,59,4.2,-0.5,-3.1,-0.7
2020,38,22,60,4.2,0.1,-1.7,-3.2
2020,38,23,59,4.2,-0.4,-3.7,-1.1
2020,39,0,59,3.9,0.8,-3.0,0.6
2020,39,1,60,3.5,1.4,-2.2,0.5
2020,39,2,59,3.2,2.2,-0.9,1.6
2020,39,3,59,3.0,2.0,-1.4,1.3
2020,39,4,59,3.1,2.3,-1.8,0.3
2020,39,5,60,3.2,3.0,0.6,-0.0
2020,39,6,59,3.3,3.2,-0.3,0.4
2020,39,7,60,3.4,3.1,-0.8,0.6
2020,39,8,60,3.4,3.0,-0.7,1.0
2020,39,9,59,3.4,3.0,0.1,1.1
2020,39,10,58,3.5,3.3,-0.3,-0.0
2020,39,11,62,3.4,2.4,-2.1,-0.4
2020,39,12,59,3.3,2.1,-2.4,-0.8
2020,39,13,61,3.1,0.4,-2.7,-0.6
2020,39,14,59,3.0,-1.2,-2.6,-0.2
2020,39,15,60,2.9,-0.7,-2.5,-0.9
2020,39,16,61,3.0,1.2,-2.2,-1.0
2020,39,17,58,3.6,1.5,-2.7,-0.1
2020,39,18,57,3.8,0.9,-2.6,-1.2
2020,39,19,64,4.1,2.5,-2.3,-0.6
2020,39,20,60,3.6,0.8,-3.0,0.8
2020,39,21,59,3.2,0.3,-2.4,0.6
2020,39,22,53,3.6,3.3,-0.3,-0.4
2020,39,23,61,3.5,3.2,0.8,-0.7
2020,40,0,61,3.3,2.7,0.3,-1.2
2020,40,1,59,2.8,0.7,-2.1,-0.2
2020,40,2,59,3.0,0.9,-2.4,0.2
2020,40,3,60,2.8,0.5,-2.2,-0.6
2020,40,4,60,3.1,0.4,-2.4,-0.9
2020,40,5,60,3.4,-0.1,-2.0,-2.6
2020,40,6,59,4.8,1.7,-4.0,-1.4
2020,40,7,60,4.6,2.3,-3.6,1.3
2020,40,8,61,5.1,2.9,-3.3,2.1
2020,40,9,61,5.3,3.4,-3.0,2.5
2020,40,10,60,5.3,3.7,-2.0,2.9
2020,40,11,59,5.2,4.7,-0.1,1.8
2020,40,12,63,4.9,4.5,-0.9,0.9
2020,40,13,59,3.9,1.1,-3.3,0.2
2020,40,14,57,4.3,0.1,-3.8,1.2
2020,40,15,61,3.2,1.5,0.2,0.3
2020,40,16,58,3.0,1.5,1.9,1.6
2020,40,17,59,2.8,1.5,1.4,1.2
2020,40,18,61,2.7,1.1,-0.7,-1.0
2020,40,19,60,2.9,0.2,-2.6,0.6
2020,40,20,61,3.0,1.8,-1.0,-1.2
2020,40,21,60,2.9,0.5,-0.1,-2.0
2020,40,22,60,3.3,-1.9,-0.3,-2.6
2020,40,23,58,3.0,0.1,-0.1,-1.1
2020,41,0,58,2.9,2.2,-0.6,-1.3
2020,41,1,60,2.9,2.6,-0.9,-0.5
2020,41,2,64,2.8,2.1,-1.4,0.3
2020,41,3,57,2.6,1.1,-1.8,-0.7
2020,41,4,63,3.1,-1.0,-2.0,-1.1
2020,41,5,59,3.0,-1.6,-1.5,-1.8
2020,41,6,60,3.2,0.8,-0.9,-1.9
2020,41,7,57,3.0,-0.2,0.1,-2.5
2020,41,8,59,3.2,2.4,1.3,-1.0
2020,41,9,60,3.4,2.9,-0.2,-0.1
2020,41,10,61,3.5,2.0,-2.6,0.4
2020,41,11,59,3.7,2.7,-2.3,0.0
2020,41,12,62,3.9,1.6,-3.1,0.8
2020,41,13,60,4.2,0.1,-3.6,1.3
2020,41,14,58,4.5,-0.7,-2.9,3.1
2020,41,15,56,4.5,2.9,-2.5,2.2
2020,41,16,61,4.2,2.5,-3.1,0.7
2020,41,17,62,3.6,2.0,-2.3,0.7
2020,41,18,60,3.3,-0.5,-2.0,0.4
2020,41,19,58,2.6,-2.0,1.3,0.2
2020,41,20,58,4.8,-4.0,2.4,1.1
2020,41,21,62,4.2,-3.5,2.1,0.1
2020,41,22,58,3.2,-2.8,1.0,-0.7
2020,41,23,62,4.4,-3.0,1.6,-2.5
2020,42,0,58,3.8,-2.7,1.7,-1.9
2020,42,1,68,4.4,-2.7,0.9,-1.6
2020,42,2,57,4.1,-3.6,1.2,0.4
2020,42,3,64,4.7,-1.6,1.6,-2.0
2020,42,4,60,5.7,-1.1,4.4,-2.6
2020,42,5,59,4.8,-2.0,3.4,-1.6
2020,42,6,61,4.8,-1.6,4.0,0.2
2020,42,7,60,4.8,-3.7,2.9,-0.7
2020,42,8,62,4.4,-3.4,2.7,-0.2
2020,42,9,59,4.2,-3.3,2.5,-0.1
2020,42,10,59,4.3,-3.7,2.2,0.1
2020,42,11,61,4.6,-4.3,1.7,0.2
2020,42,12,60,3.9,-3.0,2.2,-0.4
2020,42,13,59,3.9,-3.2,2.2,-0.2
2020,42,14,60,4.0,-2.6,3.0,0.2
2020,42,15,57,4.1,-1.4,3.8,0.6
2020,42,16,58,4.0,-1.1,3.6,1.2
2020,42,17,58,3.4,-1.0,2.9,1.3
2020,42,18,58,3.0,-1.9,1.6,-1.4
2020,42,19,57,2.9,-1.3,2.1,-0.3
2020,42,20,60,2.0,-0.8,0.6,-0.8
2020,42,21,60,1.7,-0.8,-1.3,-0.5
2020,42,22,59,1.6,-0.3,-1.3,-0.2
2020,42,23,61,3.2,0.3,-2.9,-0.4
2020,43,0,57,3.6,-1.3,-1.8,2.4
2020,43,1,61,3.3,2.2,-0.8,-1.7
2020,43,2,62,3.9,0.6,-3.2,0.9
2020,43,3,60,3.2,-0.4,-2.5,1.4
2020,43,4,61,2.7,0.8,-1.5,0.8
2020,43,5,60,2.9,-1.9,0.9,1.3
2020,43,6,60,3.2,0.1,-0.1,-0.9
2020,43,7,64,4.3,-1.0,-3.4,2.0
2020,43,8,56,3.8,-2.4,-0.4,2.5
2020,43,9,67,5.1,1.3,0.6,-2.4
2020,43,10,56,4.3,0.1,1.0,-1.1
2020,43,11,59,4.5,-2.7,3.0,0.8
2020,43,12,62,4.1,-2.4,1.7,1.3
2020,43,13,60,4.3,-3.1,-0.2,2.6
2020,43,14,61,3.8,-3.5,1.1,0.6
2020,43,15,60,3.6,-3.3,1.2,-0.0
2020,43,16,62,3.5,-2.8,1.6,-0.8
2020,43,17,58,3.5,-3.3,0.9,-0.5
2020,43,18,49,3.0,-3.0,-0.1,-0.1
2020,43,19,43,2.9,-2.8,-0.0,0.0
2020,43,20,56,3.0,-2.8,-0.9,0.3
2020,43,21,54,3.1,-2.7,-1.2,0.2
2020,43,22,29,2.7,-2.4,-1.0,-0.1
2020,43,23,38,2.5,-2.4,-0.5,0.3
2020,44,0,36,2.2,-2.1,0.5,0.0
2020,44,1,39,2.1,-1.9,0.0,-0.7
2020,44,2,45,2.0,-1.9,-0.1,-0.6
2020,44,3,48,2.2,-1.8,0.8,-0.6
2020,44,4,54,1.9,-1.1,1.0,-0.8
2020,44,5,60,1.9,-1.3,0.9,-0.3
2020,44,6,59,2.4,-0.1,1.2,-1.0
2020,44,7,16,3.2,2.5,1.0,-1.7
2020,44,8,999,999.9,999.9,999.9,999.9
2020,44,9,999,999.9,999.9,999.9,999.9
2020,44,10,999,999.9,999.9,999.9,999.9
2020,44,11,999,999.9,999.9,999.9,999.9
2020,44,12,999,999.9,999.9,999.9,999.9
2020,44,13,999,999.9,999.9,999.9,999.9
2020,44,14,999,999.9,999.9,999.9,999.9
2020,44,15,999,999.9,999.9,999.9,999.9
2020,44,16,999,999.9,999.9,999.9,999.9
